system:index,consistent_change,current_state,first,latitude,lc_change_to_another_neighbors,lc_consistent_change_one_year_neighbors,lc_consistent_change_two_years_neighbors,lc_reverse_neighbors,longitude,no_lc_change_neighbors,one_lc_change_neighbors,year,year_after_state,.geo
0_4,0,3,0.0,-11.860591443522651,5.0,0.0,0.0,0.0,-42.18681712011361,3.0,5.0,1985,2,"{""type"":""Point"",""coordinates"":[-42.18681712011361,-11.860591443522651]}"
0_6,1,3,4.0,-14.444775021349285,0.0,4.0,4.0,0.0,-54.360157029802465,4.0,4.0,1985,1,"{""type"":""Point"",""coordinates"":[-54.360157029802465,-14.444775021349285]}"
0_17,1,3,1.0,-3.50814576330776,0.0,5.0,1.0,0.0,-53.30373825567792,3.0,5.0,1985,1,"{""type"":""Point"",""coordinates"":[-53.30373825567792,-3.50814576330776]}"
0_58,1,2,0.0,-19.136675750305546,0.0,0.0,0.0,1.0,-51.59999348781683,7.0,1.0,1985,1,"{""type"":""Point"",""coordinates"":[-51.59999348781683,-19.136675750305546]}"
0_70,1,2,6.0,-5.005188184292941,0.0,6.0,6.0,0.0,-40.122758091792186,2.0,6.0,1985,3,"{""type"":""Point"",""coordinates"":[-40.122758091792186,-5.005188184292941]}"
0_92,0,1,0.0,-22.27332322786568,0.0,0.0,0.0,5.0,-49.00341315906936,3.0,5.0,1985,4,"{""type"":""Point"",""coordinates"":[-49.00341315906936,-22.27332322786568]}"
0_193,1,3,1.0,-9.370191981358108,0.0,1.0,1.0,0.0,-69.43325867662917,7.0,1.0,1985,1,"{""type"":""Point"",""coordinates"":[-69.43325867662917,-9.370191981358108]}"
0_194,1,1,8.0,-18.65562791565954,0.0,8.0,8.0,0.0,-43.55692759145271,0.0,8.0,1985,2,"{""type"":""Point"",""coordinates"":[-43.55692759145271,-18.65562791565954]}"
0_207,1,3,4.0,-1.3969251825700608,0.0,4.0,4.0,0.0,-48.25637416879557,4.0,4.0,1985,1,"{""type"":""Point"",""coordinates"":[-48.25637416879557,-1.3969251825700608]}"
0_252,0,2,0.0,-16.502635674210282,6.0,0.0,0.0,0.0,-48.87728969317898,2.0,6.0,1985,4,"{""type"":""Point"",""coordinates"":[-48.87728969317898,-16.502635674210282]}"
0_257,1,3,8.0,-13.157668882262833,0.0,8.0,8.0,0.0,-46.1618622523425,0.0,8.0,1985,2,"{""type"":""Point"",""coordinates"":[-46.1618622523425,-13.157668882262833]}"
0_317,1,3,1.0,-3.4310703119303048,0.0,3.0,1.0,0.0,-45.431801420938555,5.0,3.0,1985,1,"{""type"":""Point"",""coordinates"":[-45.431801420938555,-3.4310703119303048]}"
0_331,0,3,3.0,-30.356004828259483,0.0,3.0,3.0,1.0,-50.99363067103616,4.0,4.0,1985,2,"{""type"":""Point"",""coordinates"":[-50.99363067103616,-30.356004828259483]}"
0_372,1,1,5.0,-6.409793962542225,0.0,5.0,5.0,0.0,-49.024972725888226,3.0,5.0,1985,3,"{""type"":""Point"",""coordinates"":[-49.024972725888226,-6.409793962542225]}"
0_379,1,3,2.0,-9.224125916160274,0.0,2.0,2.0,0.0,-69.59980633030492,6.0,2.0,1985,1,"{""type"":""Point"",""coordinates"":[-69.59980633030492,-9.224125916160274]}"
0_392,1,3,0.0,-28.321051215143534,0.0,0.0,0.0,0.0,-52.628654319662104,8.0,0.0,1985,1,"{""type"":""Point"",""coordinates"":[-52.628654319662104,-28.321051215143534]}"
0_435,1,3,7.0,-3.4103192288671424,0.0,8.0,7.0,0.0,-45.73363535640272,0.0,8.0,1985,1,"{""type"":""Point"",""coordinates"":[-45.73363535640272,-3.4103192288671424]}"
0_448,1,3,4.0,-3.1739724776152967,0.0,4.0,4.0,0.0,-44.99575918202694,4.0,4.0,1985,1,"{""type"":""Point"",""coordinates"":[-44.99575918202694,-3.1739724776152967]}"
0_483,1,2,8.0,-12.10286707564969,0.0,8.0,8.0,0.0,-45.99127217988819,0.0,8.0,1985,3,"{""type"":""Point"",""coordinates"":[-45.99127217988819,-12.10286707564969]}"
0_574,1,1,3.0,-4.007249735164565,0.0,3.0,3.0,0.0,-46.46207922029524,5.0,3.0,1985,3,"{""type"":""Point"",""coordinates"":[-46.46207922029524,-4.007249735164565]}"
0_594,1,1,2.0,2.7729645347843466,0.0,2.0,2.0,0.0,-61.3290175094165,6.0,2.0,1985,3,"{""type"":""Point"",""coordinates"":[-61.3290175094165,2.7729645347843466]}"
0_671,1,1,4.0,-3.1537603837226085,0.0,4.0,4.0,0.0,-41.58422722752624,4.0,4.0,1985,3,"{""type"":""Point"",""coordinates"":[-41.58422722752624,-3.1537603837226085]}"
0_678,0,1,0.0,-16.107826106839752,8.0,0.0,0.0,0.0,-39.27708408332207,0.0,8.0,1985,2,"{""type"":""Point"",""coordinates"":[-39.27708408332207,-16.107826106839752]}"
0_689,1,3,2.0,-13.796371049271812,0.0,2.0,2.0,0.0,-40.34805556504936,6.0,2.0,1985,1,"{""type"":""Point"",""coordinates"":[-40.34805556504936,-13.796371049271812]}"
0_691,1,1,8.0,-6.367483312660196,0.0,8.0,8.0,0.0,-44.23686243000277,0.0,8.0,1985,2,"{""type"":""Point"",""coordinates"":[-44.23686243000277,-6.3674833126601955]}"
0_713,1,3,6.0,-13.290529712784107,0.0,6.0,6.0,0.0,-53.90848410494718,2.0,6.0,1985,1,"{""type"":""Point"",""coordinates"":[-53.90848410494718,-13.290529712784107]}"
0_829,1,2,2.0,-2.1011145337913524,1.0,2.0,2.0,1.0,-54.909925983683614,4.0,4.0,1985,1,"{""type"":""Point"",""coordinates"":[-54.909925983683614,-2.1011145337913524]}"
0_843,0,4,0.0,-21.520355356716685,0.0,0.0,0.0,3.0,-56.52177309797928,5.0,3.0,1985,3,"{""type"":""Point"",""coordinates"":[-56.52177309797928,-21.520355356716685]}"
0_868,1,4,7.0,-17.32432466459441,0.0,7.0,7.0,0.0,-43.14756531647944,1.0,7.0,1985,2,"{""type"":""Point"",""coordinates"":[-43.14756531647944,-17.32432466459441]}"
0_884,1,1,1.0,-10.592619419987953,0.0,2.0,1.0,0.0,-39.11403985925436,6.0,2.0,1985,3,"{""type"":""Point"",""coordinates"":[-39.11403985925436,-10.592619419987953]}"
0_1002,0,1,0.0,-29.732663852608944,4.0,0.0,0.0,0.0,-51.498124534597686,4.0,4.0,1985,2,"{""type"":""Point"",""coordinates"":[-51.498124534597686,-29.732663852608944]}"
0_1060,0,3,0.0,-17.51674379845281,0.0,0.0,0.0,2.0,-50.526596554822426,6.0,2.0,1985,2,"{""type"":""Point"",""coordinates"":[-50.526596554822426,-17.51674379845281]}"
0_1065,1,2,2.0,-6.672820677732422,0.0,2.0,2.0,0.0,-45.097628135246104,6.0,2.0,1985,1,"{""type"":""Point"",""coordinates"":[-45.097628135246104,-6.672820677732422]}"
0_1078,1,3,0.0,-13.798527005953698,0.0,8.0,0.0,0.0,-46.24001568206089,0.0,8.0,1985,2,"{""type"":""Point"",""coordinates"":[-46.24001568206089,-13.798527005953698]}"
0_1103,0,3,0.0,-19.85164488493627,0.0,0.0,0.0,0.0,-41.637317660817686,8.0,0.0,1985,1,"{""type"":""Point"",""coordinates"":[-41.637317660817686,-19.85164488493627]}"
0_1125,1,1,7.0,-12.958512383773535,0.0,8.0,7.0,0.0,-61.203702527281806,0.0,8.0,1985,3,"{""type"":""Point"",""coordinates"":[-61.203702527281806,-12.958512383773535]}"
0_1141,1,2,0.0,-29.744791108944558,0.0,0.0,0.0,0.0,-55.91972219456239,8.0,0.0,1985,3,"{""type"":""Point"",""coordinates"":[-55.91972219456239,-29.744791108944558]}"
0_1175,0,4,0.0,-17.543693256976393,8.0,0.0,0.0,0.0,-42.477062788412624,0.0,8.0,1985,3,"{""type"":""Point"",""coordinates"":[-42.477062788412624,-17.543693256976393]}"
0_1181,1,2,3.0,-19.96806654575816,0.0,3.0,3.0,0.0,-46.216030663974884,5.0,3.0,1985,1,"{""type"":""Point"",""coordinates"":[-46.216030663974884,-19.96806654575816]}"
0_1201,1,1,0.0,-1.1363239186469871,0.0,7.0,0.0,0.0,-47.30613626125394,1.0,7.0,1985,3,"{""type"":""Point"",""coordinates"":[-47.30613626125394,-1.1363239186469871]}"
0_1266,1,3,4.0,-12.54079577665796,0.0,4.0,4.0,0.0,-47.759156659035405,4.0,4.0,1985,1,"{""type"":""Point"",""coordinates"":[-47.759156659035405,-12.54079577665796]}"
0_1318,0,1,2.0,-22.042635862903786,0.0,2.0,2.0,0.0,-57.81965902047517,6.0,2.0,1985,3,"{""type"":""Point"",""coordinates"":[-57.81965902047517,-22.042635862903786]}"
0_1371,1,3,1.0,-20.947140373920032,0.0,1.0,1.0,0.0,-47.37539636965957,7.0,1.0,1985,1,"{""type"":""Point"",""coordinates"":[-47.37539636965957,-20.947140373920032]}"
0_1394,0,2,2.0,-7.848086563945992,5.0,2.0,2.0,0.0,-42.109202679565676,1.0,7.0,1985,1,"{""type"":""Point"",""coordinates"":[-42.109202679565676,-7.848086563945992]}"
0_1404,1,3,6.0,-2.5584468449366016,0.0,7.0,6.0,0.0,-45.29328120412733,1.0,7.0,1985,1,"{""type"":""Point"",""coordinates"":[-45.29328120412733,-2.5584468449366016]}"
0_1411,1,3,5.0,-2.062846302687862,0.0,5.0,5.0,0.0,-65.4757306924406,3.0,5.0,1985,1,"{""type"":""Point"",""coordinates"":[-65.4757306924406,-2.062846302687862]}"
0_1436,1,1,2.0,-11.561721948496091,0.0,2.0,2.0,0.0,-41.29047812961915,6.0,2.0,1985,3,"{""type"":""Point"",""coordinates"":[-41.29047812961915,-11.561721948496091]}"
0_1441,0,2,4.0,0.01765189533295075,1.0,4.0,4.0,0.0,-58.09966389453522,3.0,5.0,1985,1,"{""type"":""Point"",""coordinates"":[-58.09966389453522,0.01765189533295075]}"
0_1496,0,3,0.0,-6.815113818736952,0.0,0.0,0.0,1.0,-41.19130412225236,7.0,1.0,1985,1,"{""type"":""Point"",""coordinates"":[-41.19130412225236,-6.815113818736952]}"
0_1520,0,1,0.0,-14.071255526212385,2.0,0.0,0.0,2.0,-40.44776856158664,4.0,4.0,1985,2,"{""type"":""Point"",""coordinates"":[-40.44776856158664,-14.071255526212385]}"
0_1535,1,3,4.0,-10.990393427796075,0.0,4.0,4.0,0.0,-62.49997148226628,4.0,4.0,1985,1,"{""type"":""Point"",""coordinates"":[-62.49997148226628,-10.990393427796075]}"
0_1559,1,4,2.0,-22.0194593285735,0.0,2.0,2.0,0.0,-48.633936082711,6.0,2.0,1985,3,"{""type"":""Point"",""coordinates"":[-48.633936082711,-22.0194593285735]}"
0_1608,1,3,4.0,-17.76144488184697,0.0,4.0,4.0,0.0,-46.910787704712924,4.0,4.0,1985,2,"{""type"":""Point"",""coordinates"":[-46.910787704712924,-17.76144488184697]}"
0_1666,1,3,4.0,-4.801989267025107,0.0,4.0,4.0,0.0,-49.24784474787828,4.0,4.0,1985,1,"{""type"":""Point"",""coordinates"":[-49.24784474787828,-4.801989267025107]}"
0_1736,1,2,1.0,-10.019134942606048,0.0,1.0,1.0,0.0,-54.73771894371791,7.0,1.0,1985,1,"{""type"":""Point"",""coordinates"":[-54.73771894371791,-10.019134942606048]}"
0_1767,1,2,0.0,-15.150581340081992,0.0,2.0,0.0,0.0,-50.21721677097166,6.0,2.0,1985,1,"{""type"":""Point"",""coordinates"":[-50.21721677097166,-15.150581340081992]}"
0_1821,0,4,0.0,-18.437876290788967,0.0,0.0,0.0,5.0,-44.814389326163216,3.0,5.0,1985,3,"{""type"":""Point"",""coordinates"":[-44.814389326163216,-18.437876290788967]}"
0_1840,1,3,8.0,-14.131622313305217,0.0,8.0,8.0,0.0,-57.3359162399768,0.0,8.0,1985,2,"{""type"":""Point"",""coordinates"":[-57.3359162399768,-14.131622313305217]}"
0_1932,1,3,1.0,-2.1701051476117312,3.0,1.0,1.0,0.0,-55.67097869238968,4.0,4.0,1985,1,"{""type"":""Point"",""coordinates"":[-55.67097869238968,-2.1701051476117312]}"
0_1960,1,2,2.0,-7.626023025711645,0.0,2.0,2.0,0.0,-46.95363734376544,6.0,2.0,1985,1,"{""type"":""Point"",""coordinates"":[-46.95363734376544,-7.626023025711645]}"
0_1977,1,1,5.0,-11.260965991372876,0.0,5.0,5.0,0.0,-58.63973104334789,3.0,5.0,1985,3,"{""type"":""Point"",""coordinates"":[-58.63973104334789,-11.260965991372876]}"
0_1994,1,1,0.0,-0.7283091165998998,0.0,6.0,0.0,0.0,-53.57269385174332,2.0,6.0,1985,3,"{""type"":""Point"",""coordinates"":[-53.57269385174332,-0.7283091165998998]}"
0_2068,1,2,7.0,-10.471346856631817,0.0,7.0,7.0,0.0,-37.69973227593661,1.0,7.0,1985,3,"{""type"":""Point"",""coordinates"":[-37.69973227593661,-10.471346856631817]}"
0_2117,0,3,1.0,-5.4851580405980025,0.0,2.0,1.0,1.0,-49.2510786829011,5.0,3.0,1985,1,"{""type"":""Point"",""coordinates"":[-49.2510786829011,-5.4851580405980025]}"
0_2186,0,3,0.0,-17.631009502592818,0.0,0.0,0.0,7.0,-40.742865132419894,1.0,7.0,1985,1,"{""type"":""Point"",""coordinates"":[-40.742865132419894,-17.631009502592818]}"
0_2192,1,2,3.0,-0.227588177231679,0.0,3.0,3.0,0.0,-49.47448969406163,5.0,3.0,1985,1,"{""type"":""Point"",""coordinates"":[-49.47448969406163,-0.227588177231679]}"
0_2219,1,2,1.0,-14.750651375591982,0.0,1.0,1.0,0.0,-47.71334257954532,7.0,1.0,1985,1,"{""type"":""Point"",""coordinates"":[-47.71334257954532,-14.750651375591982]}"
0_2299,1,3,0.0,-16.00191473484206,0.0,3.0,0.0,1.0,-45.66060232380378,4.0,4.0,1985,2,"{""type"":""Point"",""coordinates"":[-45.660602323803786,-16.00191473484206]}"
0_2357,0,1,0.0,-30.62603840266581,3.0,0.0,0.0,0.0,-51.744173090918025,5.0,3.0,1985,3,"{""type"":""Point"",""coordinates"":[-51.744173090918025,-30.62603840266581]}"
0_2385,0,2,0.0,-0.8150863730458457,0.0,0.0,0.0,8.0,-64.0603451307819,0.0,8.0,1985,5,"{""type"":""Point"",""coordinates"":[-64.0603451307819,-0.8150863730458457]}"
0_2424,1,3,2.0,-1.0110089365123134,0.0,2.0,2.0,0.0,-55.50443103871393,6.0,2.0,1985,1,"{""type"":""Point"",""coordinates"":[-55.50443103871393,-1.0110089365123134]}"
0_2451,0,1,0.0,-21.683399580784393,1.0,0.0,0.0,0.0,-52.01824908410288,7.0,1.0,1985,3,"{""type"":""Point"",""coordinates"":[-52.01824908410288,-21.683399580784393]}"
0_2456,1,1,4.0,-7.796882592751179,0.0,4.0,4.0,0.0,-37.84013895484448,4.0,4.0,1985,3,"{""type"":""Point"",""coordinates"":[-37.84013895484448,-7.796882592751179]}"
0_2458,1,2,2.0,-0.5507121849294707,0.0,2.0,2.0,0.0,-61.93511083161193,6.0,2.0,1985,1,"{""type"":""Point"",""coordinates"":[-61.93511083161193,-0.5507121849294707]}"
0_2476,1,4,2.0,-14.395727006836355,1.0,2.0,2.0,0.0,-54.015473455285814,5.0,3.0,1985,1,"{""type"":""Point"",""coordinates"":[-54.015473455285814,-14.395727006836355]}"
0_2513,1,3,2.0,-15.929959680584087,0.0,2.0,2.0,0.0,-41.94669744466846,6.0,2.0,1985,2,"{""type"":""Point"",""coordinates"":[-41.94669744466846,-15.929959680584087]}"
0_2531,1,4,4.0,-13.364640723723971,0.0,4.0,4.0,2.0,-45.77379004960285,2.0,6.0,1985,1,"{""type"":""Point"",""coordinates"":[-45.77379004960285,-13.364640723723971]}"
0_2540,1,3,1.0,-7.904949921430759,0.0,2.0,1.0,0.0,-48.26850142513118,6.0,2.0,1985,1,"{""type"":""Point"",""coordinates"":[-48.26850142513118,-7.904949921430759]}"
0_2552,1,1,7.0,-5.7066825896618765,0.0,7.0,7.0,0.0,-43.79812524523879,1.0,7.0,1985,3,"{""type"":""Point"",""coordinates"":[-43.79812524523879,-5.7066825896618765]}"
0_2602,0,1,2.0,-6.63455244662893,0.0,2.0,2.0,0.0,-41.79766693903303,6.0,2.0,1985,3,"{""type"":""Point"",""coordinates"":[-41.79766693903303,-6.63455244662893]}"
0_2604,1,2,0.0,-3.6911325866829054,0.0,1.0,0.0,0.0,-45.50429546436701,7.0,1.0,1985,1,"{""type"":""Point"",""coordinates"":[-45.50429546436701,-3.6911325866829054]}"
0_2659,1,1,0.0,-19.258756797417387,0.0,0.0,0.0,0.0,-48.497571822581655,8.0,0.0,1985,3,"{""type"":""Point"",""coordinates"":[-48.497571822581655,-19.258756797417387]}"
0_2756,1,4,4.0,-18.32792250001274,0.0,4.0,4.0,0.0,-43.72697867473653,4.0,4.0,1985,2,"{""type"":""Point"",""coordinates"":[-43.72697867473653,-18.32792250001274]}"
0_2795,0,5,0.0,-5.123496307211483,3.0,0.0,0.0,0.0,-38.83672993104668,5.0,3.0,1985,1,"{""type"":""Point"",""coordinates"":[-38.83672993104668,-5.123496307211483]}"
0_2834,1,3,3.0,1.6890573129657316,0.0,3.0,3.0,0.0,-52.78091876032036,5.0,3.0,1985,1,"{""type"":""Point"",""coordinates"":[-52.78091876032036,1.6890573129657316]}"
0_2916,1,3,8.0,-14.071255526212385,0.0,8.0,8.0,0.0,-57.337263712902974,0.0,8.0,1985,2,"{""type"":""Point"",""coordinates"":[-57.337263712902974,-14.071255526212385]}"
0_3065,1,3,8.0,-17.075311667836477,0.0,8.0,8.0,0.0,-53.694774898855144,0.0,8.0,1985,1,"{""type"":""Point"",""coordinates"":[-53.694774898855144,-17.075311667836477]}"
0_3107,1,1,6.0,-11.003329167887397,0.0,7.0,6.0,0.0,-52.54484150365374,1.0,7.0,1985,3,"{""type"":""Point"",""coordinates"":[-52.54484150365374,-11.003329167887397]}"
0_3118,1,1,1.0,-0.2992737369044169,0.0,3.0,1.0,0.0,-49.29473680570933,5.0,3.0,1985,2,"{""type"":""Point"",""coordinates"":[-49.29473680570933,-0.2992737369044169]}"
0_3126,1,3,1.0,-16.628759140100662,0.0,1.0,1.0,0.0,-47.219359004808,7.0,1.0,1985,1,"{""type"":""Point"",""coordinates"":[-47.219359004808,-16.628759140100662]}"
0_3148,1,1,3.0,-2.0644632701992767,0.0,3.0,3.0,0.0,-55.13225901650321,5.0,3.0,1985,2,"{""type"":""Point"",""coordinates"":[-55.13225901650321,-2.0644632701992767]}"
0_3155,1,1,7.0,-4.286176630883676,0.0,8.0,7.0,0.0,-62.48703574217497,0.0,8.0,1985,5,"{""type"":""Point"",""coordinates"":[-62.48703574217497,-4.286176630883676]}"
0_3214,1,2,2.0,-10.910353535981027,0.0,2.0,2.0,0.0,-39.90285051023972,6.0,2.0,1985,3,"{""type"":""Point"",""coordinates"":[-39.90285051023972,-10.910353535981027]}"
0_3228,0,2,2.0,-16.013772496592438,5.0,2.0,2.0,0.0,-53.77508428525543,1.0,7.0,1985,4,"{""type"":""Point"",""coordinates"":[-53.77508428525543,-16.013772496592438]}"
0_3231,1,3,4.0,-4.720601902283877,0.0,4.0,4.0,0.0,-45.218361709431754,4.0,4.0,1985,1,"{""type"":""Point"",""coordinates"":[-45.218361709431754,-4.720601902283877]}"
0_3281,1,1,1.0,-12.405778989454793,0.0,1.0,1.0,0.0,-42.658971633446825,7.0,1.0,1985,3,"{""type"":""Point"",""coordinates"":[-42.658971633446825,-12.405778989454793]}"
0_3327,1,1,8.0,-4.485063634787738,0.0,8.0,8.0,0.0,-49.2419158670031,0.0,8.0,1985,5,"{""type"":""Point"",""coordinates"":[-49.2419158670031,-4.485063634787738]}"
0_3340,1,1,5.0,-4.600676811853922,0.0,5.0,5.0,0.0,-49.06755287035549,3.0,5.0,1985,3,"{""type"":""Point"",""coordinates"":[-49.06755287035549,-4.600676811853922]}"
0_3353,0,1,0.0,-4.1142390855032005,0.0,0.0,0.0,6.0,-52.605208290746575,2.0,6.0,1985,5,"{""type"":""Point"",""coordinates"":[-52.605208290746575,-4.1142390855032005]}"
0_3379,1,1,5.0,-2.238287277676404,0.0,5.0,5.0,0.0,-45.804781926904965,3.0,5.0,1985,3,"{""type"":""Point"",""coordinates"":[-45.804781926904965,-2.2382872776764042]}"
0_3393,1,3,8.0,-13.054182961532266,0.0,8.0,8.0,0.0,-49.510332473898,0.0,8.0,1985,1,"{""type"":""Point"",""coordinates"":[-49.510332473898,-13.054182961532266]}"
0_3410,1,3,2.0,-19.66811907239065,0.0,4.0,2.0,0.0,-48.34611586567911,4.0,4.0,1985,1,"{""type"":""Point"",""coordinates"":[-48.34611586567911,-19.66811907239065]}"
0_3416,0,1,1.0,-5.049385296271622,0.0,2.0,1.0,2.0,-40.40653589004554,4.0,4.0,1985,2,"{""type"":""Point"",""coordinates"":[-40.40653589004554,-5.049385296271622]}"
0_3450,1,1,8.0,-10.072225375897514,0.0,8.0,8.0,0.0,-55.59120829515985,0.0,8.0,1985,3,"{""type"":""Point"",""coordinates"":[-55.59120829515985,-10.072225375897514]}"
0_3459,1,1,2.0,-3.0734509973223227,0.0,2.0,2.0,1.0,-40.24456964431879,5.0,3.0,1985,3,"{""type"":""Point"",""coordinates"":[-40.24456964431879,-3.0734509973223227]}"
0_3486,1,1,1.0,-7.198874108112812,3.0,1.0,1.0,1.0,-36.103246352999385,3.0,5.0,1985,3,"{""type"":""Point"",""coordinates"":[-36.103246352999385,-7.198874108112812]}"
0_3508,1,3,2.0,-2.225890526755553,0.0,2.0,2.0,0.0,-48.646871822802325,6.0,2.0,1985,1,"{""type"":""Point"",""coordinates"":[-48.646871822802325,-2.225890526755553]}"
0_3558,1,1,7.0,-12.60304902584744,0.0,7.0,7.0,0.0,-41.910315675661614,1.0,7.0,1985,3,"{""type"":""Point"",""coordinates"":[-41.910315675661614,-12.60304902584744]}"
0_3582,0,4,0.0,-18.327653005427504,4.0,0.0,0.0,3.0,-54.41405594684964,1.0,7.0,1985,5,"{""type"":""Point"",""coordinates"":[-54.41405594684964,-18.327653005427504]}"
0_3601,1,3,6.0,-13.537117258274918,0.0,6.0,6.0,0.0,-46.15620286605254,2.0,6.0,1985,2,"{""type"":""Point"",""coordinates"":[-46.15620286605254,-13.537117258274918]}"
0_3634,1,2,0.0,-9.252153353024802,0.0,0.0,0.0,0.0,-47.97367434888315,8.0,0.0,1985,1,"{""type"":""Point"",""coordinates"":[-47.97367434888315,-9.252153353024802]}"
0_3678,0,1,0.0,-6.535917428432605,0.0,0.0,0.0,8.0,-43.698951237872,0.0,8.0,1985,4,"{""type"":""Point"",""coordinates"":[-43.698951237872,-6.535917428432605]}"
0_3718,1,2,2.0,-16.814979898498642,0.0,2.0,2.0,0.0,-46.047327053617245,6.0,2.0,1985,1,"{""type"":""Point"",""coordinates"":[-46.047327053617245,-16.814979898498642]}"
0_3734,0,3,2.0,-13.826554442818225,2.0,2.0,2.0,2.0,-57.0645351926443,2.0,6.0,1985,2,"{""type"":""Point"",""coordinates"":[-57.0645351926443,-13.826554442818225]}"
0_3885,1,1,3.0,-5.440421939448849,0.0,3.0,3.0,0.0,-38.484770002728645,5.0,3.0,1985,3,"{""type"":""Point"",""coordinates"":[-38.484770002728645,-5.440421939448849]}"
0_3918,0,1,0.0,-3.4332262686121906,3.0,0.0,0.0,5.0,-45.03699185356802,0.0,8.0,1985,5,"{""type"":""Point"",""coordinates"":[-45.03699185356802,-3.4332262686121906]}"
0_3995,1,1,2.0,-11.259618518446695,1.0,2.0,2.0,1.0,-48.47924619078562,4.0,4.0,1985,3,"{""type"":""Point"",""coordinates"":[-48.47924619078562,-11.259618518446695]}"
0_3999,1,1,1.0,-14.666569064998393,0.0,1.0,1.0,0.0,-41.01855809311618,7.0,1.0,1985,3,"{""type"":""Point"",""coordinates"":[-41.01855809311618,-14.666569064998393]}"
0_4021,1,3,0.0,-23.853908970273967,0.0,0.0,0.0,0.0,-48.07608229127278,8.0,0.0,1985,1,"{""type"":""Point"",""coordinates"":[-48.07608229127278,-23.853908970273967]}"
0_4079,1,1,2.0,-22.238019437199775,5.0,2.0,2.0,0.0,-47.806048716866464,1.0,7.0,1985,3,"{""type"":""Point"",""coordinates"":[-47.806048716866464,-22.238019437199775]}"
0_4086,0,3,0.0,-18.958809324049877,1.0,0.0,0.0,1.0,-45.32211712474757,6.0,2.0,1985,1,"{""type"":""Point"",""coordinates"":[-45.32211712474757,-18.958809324049877]}"
0_4148,1,2,2.0,-9.919152451483546,0.0,2.0,2.0,0.0,-53.30697219070075,6.0,2.0,1985,1,"{""type"":""Point"",""coordinates"":[-53.30697219070075,-9.919152451483546]}"
0_4209,1,1,0.0,-10.889332958332634,0.0,2.0,0.0,0.0,-53.091646017097304,6.0,2.0,1985,2,"{""type"":""Point"",""coordinates"":[-53.091646017097304,-10.889332958332634]}"
0_4245,1,3,4.0,-13.437673756322887,1.0,4.0,4.0,0.0,-47.138510629237224,3.0,5.0,1985,2,"{""type"":""Point"",""coordinates"":[-47.138510629237224,-13.437673756322887]}"
0_4254,1,1,7.0,-10.589654979550355,0.0,7.0,7.0,0.0,-59.39054295781497,1.0,7.0,1985,3,"{""type"":""Point"",""coordinates"":[-59.39054295781497,-10.589654979550355]}"
0_4343,1,4,4.0,-15.224422856436615,3.0,4.0,4.0,0.0,-48.9751162276196,1.0,7.0,1985,3,"{""type"":""Point"",""coordinates"":[-48.9751162276196,-15.224422856436615]}"
0_4377,1,1,1.0,-12.222792166079644,0.0,1.0,1.0,0.0,-48.67867218386015,7.0,1.0,1985,3,"{""type"":""Point"",""coordinates"":[-48.67867218386015,-12.222792166079644]}"
0_4407,1,2,0.0,-12.20716148013597,0.0,5.0,0.0,0.0,-64.5699593914629,3.0,5.0,1985,1,"{""type"":""Point"",""coordinates"":[-64.5699593914629,-12.20716148013597]}"
0_4444,1,1,3.0,-10.779918156726874,0.0,3.0,3.0,0.0,-62.84088213258965,5.0,3.0,1985,3,"{""type"":""Point"",""coordinates"":[-62.84088213258965,-10.779918156726874]}"
0_4464,1,2,8.0,-15.179686755287463,0.0,8.0,8.0,0.0,-57.86843754040285,0.0,8.0,1985,1,"{""type"":""Point"",""coordinates"":[-57.86843754040285,-15.179686755287463]}"
0_4497,0,3,0.0,-14.103325381855452,3.0,0.0,0.0,0.0,-54.27472724628271,5.0,3.0,1985,2,"{""type"":""Point"",""coordinates"":[-54.27472724628271,-14.103325381855452]}"
0_4542,1,2,4.0,-8.015981690547928,0.0,4.0,4.0,0.0,-42.09141603694011,4.0,4.0,1985,1,"{""type"":""Point"",""coordinates"":[-42.09141603694011,-8.015981690547928]}"
0_4548,1,3,0.0,-15.957448128278143,0.0,3.0,0.0,0.0,-53.27328536754625,5.0,3.0,1985,1,"{""type"":""Point"",""coordinates"":[-53.27328536754625,-15.957448128278143]}"
0_4751,1,3,2.0,-7.397761112016875,0.0,3.0,2.0,0.0,-49.60088265453725,5.0,3.0,1985,1,"{""type"":""Point"",""coordinates"":[-49.60088265453725,-7.397761112016875]}"
0_4776,1,1,3.0,-8.441513640635346,0.0,3.0,3.0,0.0,-36.5993858844186,5.0,3.0,1985,3,"{""type"":""Point"",""coordinates"":[-36.5993858844186,-8.441513640635346]}"
0_4801,0,3,0.0,-14.965977549195433,0.0,0.0,0.0,2.0,-39.96294780274732,6.0,2.0,1985,1,"{""type"":""Point"",""coordinates"":[-39.96294780274732,-14.965977549195433]}"
0_4804,1,2,1.0,-9.54428548342047,0.0,1.0,1.0,0.0,-41.988738599965245,7.0,1.0,1985,1,"{""type"":""Point"",""coordinates"":[-41.988738599965245,-9.54428548342047]}"
0_4820,1,2,3.0,-8.365516167598834,0.0,4.0,3.0,0.0,-39.74277072660963,4.0,4.0,1985,3,"{""type"":""Point"",""coordinates"":[-39.74277072660963,-8.365516167598834]}"
